Name,playerid,tot
Gerrit Cole,13125,1179.55
Jacob deGrom,10954,1167.0
Max Scherzer,3137,1158.85
Justin Verlander,8700,1107.0
Chris Sale,10603,1010.5
Walker Buehler,19374,994.2
Charlie Morton,4676,983.2
Mike Clevinger,12808,974.95
Stephen Strasburg,10131,959.25
Jack Flaherty,17479,956.6
Shane Bieber,19427,954.25
Patrick Corbin,9323,952.3
Trevor Bauer,12703,948.1
Clayton Kershaw,2036,945.35
Aaron Nola,16149,939.45
Blake Snell,13543,938.6
Noah Syndergaard,11762,914.95
Yu Darvish,13074,908.7
Luis Castillo,15689,894.7
Dinelson Lamet,17186,867.1
James Paxton,11828,861.75
Lance Lynn,2520,850.2
Brandon Woodruff,16162,830.3
Eduardo Rodriguez,13164,829.4
Tyler Glasnow,14374,817.8
Corey Kluber,2429,814.3
German Marquez,15038,813.7
Robbie Ray,11486,813.45
Max Fried,13743,807.8
Lucas Giolito,15474,801.2
Andrew Heaney,15423,800.4
Luis Severino,15890,798.4
Zack Wheeler,10310,795.0
Sonny Gray,12768,791.4
Garrett Richards,9784,779.4
Mike Soroka,18383,778.4
Jon Gray,14916,776.8
Frankie Montas,14309,772.5
Zack Greinke,1943,766.6
Chris Archer,6345,763.6
Jose Berrios,14168,763.55
Miles Mikolas,9803,762.8
Marcus Stroman,13431,761.0
Collin McHugh,7531,756.95
Matthew Boyd,15440,753.5
Chris Paddack,20099,747.6
Carlos Carrasco,6632,737.0
Mike Minor,10021,726.0
Johnny Cueto,6893,721.5
Hyun-Jin Ryu,14444,711.0
Joey Lucchesi,19320,709.5
Joe Musgrove,12970,707.8
Dallas Keuchel,9434,704.8
David Price,3184,689.5
Kyle Hendricks,12049,682.3
Steven Matz,13361,681.7
Kyle Gibson,10123,681.5
Freddy Peralta,18679,680.2
Jose Quintana,11423,675.6
Lance McCullers Jr.,14120,674.9
Caleb Smith,14875,669.8
Kenta Maeda,18498,664.15
Zac Gallen,19291,660.1
Mike Leake,10130,656.6
Shohei Ohtani,19755,655.7
Cole Hamels,4972,654.0
Jeff Samardzija,3254,652.95
Adrian Houser,12718,652.75
Nick Pivetta,15454,649.15
Madison Bumgarner,5524,647.4
Masahiro Tanaka,15764,644.7
Sandy Alcantara,18684,639.5
Jake Odorizzi,6397,639.1
Griffin Canning,19867,637.8
Chris Bassitt,12304,637.1
Jesus Luzardo,19959,634.4
Mike Foltynewicz,10811,634.4
Martin Perez,6902,631.95
Jakob Junis,13619,631.7
Rich Hill,4806,630.8
Julio Urias,14765,629.65
Pablo Lopez,17085,627.7
Nathan Eovaldi,9132,623.7
Marco Gonzales,15467,622.75
Danny Duffy,3542,622.7
Merrill Kelly,11156,622.1
Mitch Keller,17594,618.1
Anthony DeSclafani,13050,617.4
Michael Pineda,5372,614.4
Carlos Martinez,11682,611.65
Jon Lester,4930,611.3
Dylan Cease,18525,610.8
Brad Keller,15734,610.3
Spencer Turnbull,16207,609.45
Rick Porcello,2717,609.1
Tyler Anderson,12880,599.1
Jose Urquidy,18413,586.5
Reynaldo Lopez,16400,578.45
Tanner Roark,8753,575.8
Sean Newcomb,16943,572.25
Jake Arrieta,4153,570.4
Adam Wainwright,2233,567.5
Dakota Hudson,19206,566.3
Ross Stripling,13273,566.25
Homer Bailey,8362,559.4
Luke Weaver,16918,559.2
Austin Voth,15047,558.1
Yusei Kikuchi,20633,553.3
Josh Hader,14212,553.0
Andrew Cashner,8782,552.6
Dylan Bundy,12917,551.9
Jose Urena,11589,550.9
Liam Hendriks,3548,547.7
Anibal Sanchez,3284,542.6
Edwin Diaz,14710,542.4
Aroldis Chapman,10233,538.9
Mike Fiers,7754,535.55
Gio Gonzalez,7448,526.35
Daniel Norris,13475,526.0
Patrick Sandoval,19447,522.7
Sean Manaea,15873,521.0
Vince Velasquez,11189,520.05
Jordan Lyles,7593,518.25
Kirby Yates,9073,517.6
Trevor Williams,16977,512.8
Craig Kimbrel,6655,510.7
Alex Wood,13781,508.6
J.A. Happ,7410,506.5
Steven Brault,15291,505.4
Lewis Thorpe,15906,503.3
Alec Mills,13834,500.05
Logan Webb,17995,497.9
Trent Thornton,17948,493.5
Brett Anderson,8223,491.4
Ken Giles,12910,488.2
Jordan Yamamoto,17585,485.5
Jose Leclerc,14524,480.8
Zach Eflin,13774,480.3
Taylor Rogers,13449,478.9
Tyler Mahle,16358,478.65
Julio Teheran,6797,477.8
Corbin Burnes,19361,476.1
Yonny Chirinos,16401,475.15
Brandon Workman,11428,475.0
Kyle Freeland,16256,474.5
Roberto Osuna,13764,473.2
Emilio Pagan,14771,472.7
Joe Ross,12972,472.1
Mike Montgomery,4869,471.15
Kenley Jansen,3096,470.9
Brad Hand,9111,470.4
Domingo German,17149,469.5
Jimmy Nelson,10547,464.8
Matt Shoemaker,4776,464.1
Kevin Gausman,14107,463.0
Jhoulys Chacin,2608,461.9
Chase Anderson,6895,460.7
Wade Miley,8779,460.6
Hector Neris,11804,457.1
Alex Cobb,6562,456.1
Tyler Beede,16981,452.35
Archie Bradley,12918,447.7
Raisel Iglesias,17130,446.9
Giovanny Gallegos,14986,446.2
Michael Wacha,14078,440.6
Matt Moore,1890,439.0
John Means,16269,436.9
Zach Davies,13183,436.6
Tony Gonsolin,19388,436.6
Justus Sheffield,17285,432.0
Ryan Yarbrough,16502,428.1
Mark Melancon,4264,427.9
Ryne Stanek,15947,427.4
Joe Jimenez,15761,423.8
Jason Vargas,8044,423.05
Taijuan Walker,11836,419.2
Shaun Anderson,19453,417.4
Sean Doolittle,1581,416.7
Justin Dunn,19268,411.95
Randy Dobnak,23798,410.8
Elieser Hernandez,16933,407.25
Ryan Borucki,16350,406.9
Cal Quantrill,19312,406.6
Ian Kennedy,6986,406.0
Bryse Wilson,19990,405.05
Drew Smyly,11760,404.0
Matt Barnes,12863,401.9
Ivan Nova,1994,397.8
Kyle Crick,13182,397.8
Brendan McKay,20186,397.45
Kolby Allard,18694,397.0
Eric Lauer,19316,396.75
Alex Colome,6661,392.2
Mychal Givens,10430,388.4
Hansel Robles,11801,387.8
Jordan Zimmermann,4505,387.0
Scott Oberg,13911,386.7
Erik Swanson,16587,386.2
Will Smith,8048,383.8
Tyler Chatwood,4338,380.9
Nick Anderson,18337,367.4
Antonio Senzatela,15488,366.65
Jose Suarez,19911,366.2
Seth Lugo,12447,365.8
Dylan Covey,14825,365.2
Andres Munoz,20373,364.7
Tyson Ross,7872,364.3
Diego Castillo,17496,363.1
Jacob Waguespack,18318,361.65
Clay Buchholz,3543,360.9
Andrew Miller,6785,360.6
Walker Lockett,13804,358.6
Devin Smeltzer,19487,358.0
Rogelio Armenteros,17679,355.35
Ryan Pressly,7005,355.2
Keone Kela,14696,355.1
Jaime Barria,18356,354.8
Andrew Chafin,12988,353.8
Sam Tuivailala,13485,351.5
Brent Suter,13942,349.7
Brock Burke,17968,348.9
Jake Diekman,5003,346.3
Clayton Richard,3551,345.5
Peter Lambert,17969,345.0
Ty Buttrey,14719,343.1
Tommy Kahnle,11384,343.0
Joshua James,16794,341.5
Amir Garrett,14375,336.8
Tony Watson,3132,336.4
Adrian Sampson,13339,333.35
Joe Kelly,9761,331.8
Tanner Rainey,17610,330.9
Kendall Graveman,15514,328.7
Brian Johnson,14272,327.5
Chad Green,15552,327.1
Tyler Duffey,13758,325.9
Kevin Ginkel,19876,324.3
Aaron Bummer,16258,321.8
Matt Strahm,13799,319.5
Shane Greene,10756,319.3
Dereck Rodriguez,14509,317.35
Dean Kremer,sa876350,314.3
Adam Ottavino,1247,310.0
Jairo Diaz,12774,308.9
Zack Britton,3240,307.4
Matt Magill,3950,307.1
A.J. Puk,19343,306.3
Kyle Wright,19665,306.0
Justin Wilson,4301,305.4
Tyler Alexander,17735,299.6
Brusdar Graterol,20367,299.2
Rowan Wick,14646,297.2
Scott Barlow,14993,297.1
Chaz Roe,9866,296.9
Joakim Soria,6941,296.4
Trevor May,6398,296.3
Wander Suero,15855,294.0
Aaron Civale,19479,293.7
Will Harris,3192,292.9
Jace Fry,16159,292.6
Robbie Erlin,10354,291.65
Drew Pomeranz,11426,290.0
Luke Jackson,11752,289.0
Richard Rodriguez,13549,287.9
Anthony Kay,20387,286.0
Pedro Baez,5420,285.7
Dellin Betances,6216,284.3
Anthony Bass,7982,281.9
Carlos Estevez,14542,280.9
Chad Bettis,10587,280.0
John Gant,13684,278.5
Michael Fulmer,13218,278.5
Robert Stephenson,13594,277.3
Jose Alvarez,5358,276.9
Buck Farmer,14814,276.3
Alex Claudio,12890,276.1
Jeurys Familia,5114,275.8
Darwinzon Hernandez,19848,275.7
Brandon Brennan,13527,275.4
Seranthony Dominguez,19249,275.3
Kyle Ryan,11753,275.1
Blake Treinen,12572,275.0
Michael Lorenzen,14843,274.0
Brent Honeywell,sa828706,273.0
Yusmeiro Petit,4020,272.6
Hunter Harvey,15507,272.2
Cam Bedrosian,13360,272.1
Felix Hernandez,4772,272.05
Josh Taylor,17359,271.8
Junior Guerra,5702,270.8
Rafael Montero,12760,270.7
Brad Wieck,16390,268.7
Jesse Hahn,13287,268.7
Jarlin Garcia,18282,265.8
Chris Martin,11847,265.7
Matt Andriese,12022,264.9
Erick Fedde,17425,263.2
Yoan Lopez,17181,262.8
Craig Stammen,7274,262.0
Tayron Guerrero,11691,261.6
Roenis Elias,12673,261.3
Derek Holland,4141,258.95
Tim Hill,16814,257.6
Nick Wittgren,15594,257.3
Joseph Palumbo,17035,257.05
Francisco Liriano,3201,254.7
Colin Poche,19403,254.3
Nick Goody,13685,254.2
Trevor Gott,15046,254.2
Adam Kolarek,10843,253.1
Derek Law,13133,252.7
Hector Rondon,2391,251.8
Jandel Gustave,14665,251.6
David Bednar,19569,251.1
Daniel Hudson,7146,250.4
Jose Cisnero,6399,248.8
Alex Reyes,15015,248.5
Oliver Perez,1514,246.6
Michael Feliz,11903,244.2
Glenn Sparkman,15200,242.45
Jesse Chavez,5448,241.8
Adam Morgan,12580,241.7
Sam Dyson,11710,241.3
Emmanuel Clase,21032,241.2
Sam Coonrod,17264,241.0
Tyler Rogers,15541,240.2
Sergio Romo,9817,240.0
Marco Estrada,1118,238.1
Brad Peacock,5401,238.0
Framber Valdez,17295,237.8
Pedro Strop,4070,237.8
Dan Altavilla,16507,237.4
Lucas Sims,13470,235.0
John Brebbia,12777,234.3
Richard Bleier,7803,233.2
Chris Devenski,12763,232.7
Ljay Newsome,sa875837,232.2
Enyel De Los Santos,18403,232.1
Aaron Sanchez,11490,231.25
Chad Kuhl,14975,227.8
Oliver Drake,8823,227.7
Brandon Kintzler,9939,225.8
Tyler Clippard,5640,225.1
Conner Menez,19199,223.5
Jose Castillo,17169,221.6
Joe Smith,3281,221.2
Jerad Eickhoff,12664,220.8
Ross Detwiler,2859,219.95
Steve Cishek,6483,218.9
Daniel Mengden,16980,218.9
Touki Toussaint,16929,218.5
Evan Marshall,12297,218.3
Jeff Hoffman,17432,213.55
Robert Gsellman,13696,213.3
A.J. Cole,11467,212.25
Carson Fulmer,18311,211.1
Paul Fry,15832,211.0
Stefan Crichton,16058,210.8
Colin Rea,12317,209.0
Sam Gaviglio,12778,208.5
Keynan Middleton,15264,208.3
Nate Jones,4696,206.7
Jeff Brigham,16631,206.5
Kelvin Herrera,6033,206.4
Jose Alvarado,17780,205.2
Ryan Brasier,5615,204.9
Matt Harvey,11713,204.45
Wade Davis,7441,204.3
Sean Poppen,19583,203.2
Matt Bowman,13528,202.3
Yoshihisa Hirano,19756,201.6
Jimmy Cordero,15690,201.1
Dustin May,19716,200.3
Danny Salazar,5867,198.7
Taylor Williams,14899,198.6
Adam Conley,14457,198.1
Bryan Garcia,19457,197.6
Bernardo Flores,sa874080,197.5
Bryan Abreu,16609,196.4
Cody Stashak,18088,196.3
Asher Wojciechowski,10836,195.7
Luis Perdomo,14682,195.4
Kyle Keller,18890,194.8
Darren O'Day,3321,194.3
Chris Mazza,14151,193.5
Ray Black,14244,193.0
Anthony Swarzak,7466,192.9
Clay Holmes,13649,192.5
Trey Wingenter,17793,191.3
Miguel Castro,15684,191.2
Ryan Buchter,9456,190.9
Kevin McCarthy,15240,189.6
Fernando Abad,4994,189.2
Jonathan Loaisiga,19753,188.2
Marcus Walden,8004,188.1
Jared Hughes,9325,188.1
Duane Underwood Jr.,14677,188.0
Luis Cessa,13345,188.0
Matt Wisler,12804,188.0
Tanner Houck,sa829037,187.6
Ranger Suarez,17277,187.3
Keegan Akin,sa873980,186.8
Noe Ramirez,12800,186.2
Gregory Soto,19677,185.7
Brett Martin,17369,185.3
Shawn Kelley,7773,183.7
James Karinchak,20151,183.2
Gerardo Reyes,16306,183.1
Dan Otero,7385,182.6
Jordan Montgomery,16511,182.2
Drew VerHagen,13424,180.6
Julian Merryweather,sa829363,180.1
Luis Garcia,6984,180.0
Tanner Scott,17586,179.1
Danny Hultzen,12874,178.5
Blake Wood,1345,178.4
Dillon Maples,14672,178.1
Zack Littell,15823,177.6
Wade LeBlanc,5221,177.6
Tyler Webb,14974,176.9
Shelby Miller,10197,176.35
Fernando Rodney,494,176.0
Hunter Strickland,7836,175.7
Alex Young,18333,173.3
Aaron Loup,10343,172.3
Jonny Venters,7175,171.7
Trevor Rosenthal,10745,170.1
David Phelps,6316,170.1
Miguel Gonzalez,7024,169.5
Daniel Zamora,17811,169.3
Wilmer Font,5257,169.3
Jason Adam,11861,167.3
Adam Plutko,15846,167.25
Corey Knebel,15010,165.5
Wandy Peralta,14295,164.4
Gerson Bautista,19256,163.8
Taylor Guilbeau,18306,163.2
Chris Stratton,13761,162.9
Kyle Zimmer,14169,162.3
Jeremy Hellickson,4371,162.05
Robert Dugger,19191,161.7
Dylan Floro,13394,161.5
Yimi Garcia,12095,161.4
Luke Gregerson,4090,161.0
Dominic Leone,13763,161.0
J.B. Wendelken,14506,160.0
Joel Kuhnel,19995,159.9
Anthony Misiewicz,sa874099,159.6
Rico Garcia,20023,158.7
Grant Dayton,11203,158.3
Adam Cimber,15288,157.9
Zach Plesac,19979,156.9
Victor Arano,15915,156.7
Patrick Weigel,sa829466,156.3
Mike Mayers,15451,156.2
Fernando Romero,15885,156.1
James Shields,7059,155.9
Thomas Pannone,17281,155.5
Matt Albers,4300,155.3
Colten Brewer,12997,155.1
Brian Moran,9646,153.6
Josh Tomlin,9388,153.45
Tony Barnette,3555,153.2
Brad Brach,6627,152.4
Brandon Morrow,9346,152.3
Jimmie Sherfy,15118,151.9
Jay Jackson,7432,151.9
Tyler Lyons,11334,149.7
Hunter Wood,15091,149.1
Casey Sadler,11209,148.1
Tony Sipp,8280,147.8
Jordan Hicks,19618,147.8
Andrew Suarez,18300,147.7
Ryan Tepera,10291,146.8
Jordan Romano,16122,146.1
Ben Heller,15100,145.7
Taylor Guerrieri,13616,145.5
Peter Fairbanks,17998,143.8
Austin Pruitt,15290,143.5
Wily Peralta,7738,142.7
Junior Fernandez,18496,142.6
Logan Allen,18555,142.4
T.J. McFarland,3237,141.9
Jeremy Jeffress,9490,141.8
Stephen Gonsalves,15492,141.5
Art Warren,18251,141.4
Nick Burdi,16074,141.2
Trevor Cahill,6249,141.1
Adalberto Mejia,13188,140.7
Joe Biagini,13194,140.6
Joey Wentz,sa917946,140.4
Cody Allen,12183,140.1
Matt Hall,18076,139.7
Ian Hamilton,19261,139.7
Eric Skoglund,16155,139.65
Cristian Javier,sa874816,139.5
Brady Singer,sa3008613,139.3
Lou Trivino,15043,139.3
Jorge Alcala,19459,139.1
Xavier Cedeno,36,138.9
Jake Faria,13699,138.0
Donnie Hart,15306,137.7
Shawn Armstrong,12857,137.1
Tommy Milone,7608,137.0
David McKay,19814,136.7
Stephen Tarpley,15859,135.3
Aaron Barrett,11243,134.2
Chris Flexen,13896,134.0
Justin Anderson,16201,133.9
Greg Holland,7196,132.8
Jacob Webb,19274,132.7
Heath Hembree,11632,132.4
Jake McGee,7550,132.0
Randy Rosario,14508,131.3
Zach Duke,3840,130.8
Paul Sewald,13892,130.8
James Pazos,13323,130.6
Luis Avilan,2882,130.1
Williams Jerez,14338,129.1
Edgar Garcia,19276,129.0
Arodys Vizcaino,5498,128.4
Hector Velazquez,19341,128.25
Koda Glover,17695,128.1
Caleb Ferguson,19349,128.1
Blake Parker,5224,127.8
Bryan Shaw,8110,127.4
Yohander Mendez,14391,127.1
Edwin Jackson,1841,127.0
Evan Phillips,17734,126.7
Javy Guerra,7407,126.3
Brad Boxberger,10133,125.5
Miguel Diaz,18815,124.6
Tony Cingrani,12555,123.0
Andrew Kittredge,12828,122.9
Juan Nicasio,7731,122.8
Taylor Cole,11964,122.0
Josh Staumont,18335,121.2
Adbert Alzolay,17859,121.0
Kyle Kubat,sa827380,120.9
Austin Brice,17237,120.4
Wyatt Mills,sa918372,119.4
Edinson Volquez,3990,119.4
Reggie McClain,19311,119.3
Cole Irvin,19244,119.15
John Schreiber,20020,118.2
Tyler Olson,14741,116.4
Robert Stock,6576,115.9
David Hess,16130,115.85
Cody Reed,15232,114.9
Chad Sobotka,17470,114.9
Ian Gibaut,17871,114.0
AJ Ramos,8350,112.8
David Peterson,sa829588,112.5
Luke Bard,14288,112.1
Ryan Helsley,18138,111.9
Jose Quijada,19200,109.5
Jose Ruiz,14552,109.2
Austin Adams,13801,108.4
Cory Gearrin,7947,107.8
Justin Shafer,16132,107.6
Burch Smith,12784,107.3
Phil Maton,18064,107.1
Yency Almonte,15068,106.6
Jon Duplantier,19546,106.3
Mike Morin,13442,105.4
Jorge Lopez,14527,105.1
Jerry Blevins,7841,105.1
Jeanmar Gomez,9033,104.6
Dario Agrazal,15821,104.4
Brett Cecil,2660,104.2
Chi Chi Gonzalez,14663,103.9
Phillip Diehl,20030,103.5
Edgar Santana,17355,102.5
Cody Anderson,12799,101.4
Dillon Tate,17796,101.4
James Bourque,16668,101.3
Kyle McGowin,15071,100.4
Damon Jones,sa3004862,98.4
Kyle Bird,16618,98.2
Travis Lakins,18600,97.5
Jefry Rodriguez,17018,96.55
Tarik Skubal,sa3007593,96.5
Trevor Oaks,16468,96.5
Sal Romano,13690,96.4
Nick Vincent,7555,95.8
Jake Jewell,16958,95.1
Branden Kline,14101,94.5
Ariel Jurado,17030,94.4
Edubray Ramos,16086,94.3
Ervin Santana,3200,93.6
David Hernandez,4259,93.4
James Norwood,16440,92.6
Tommy Hunter,1157,90.8
Tyler Thornburg,10688,90.8
Trevor Hildenberger,17002,90.7
Kyle Barraclough,13713,89.0
Nick Neidert,sa874797,88.9
Trevor Richards,19309,88.3
Addison Reed,10586,88.0
Allen Webster,3993,87.8
Ronald Bolanos,20041,86.4
Tyler Bashlor,15203,86.4
Scott Alexander,10591,86.0
Michel Baez,20100,84.3
Daniel Ponce de Leon,16110,84.2
Austin Davis,17117,83.3
Thyago Vieira,14510,82.4
Adam Warren,9029,82.2
Zac Grotz,18256,81.7
Yacksel Rios,15007,80.8
James Hoyt,14605,79.7
Montana DuRapau,16768,79.7
Javier Guerra,17292,79.6
Caleb Frare,14353,79.0
Jharel Cotton,13654,78.7
Cy Sneed,16106,74.1
Joe Harvey,16459,74.1
Tyler Kinley,18297,73.3
Demarcus Evans,sa875783,72.9
Dillon Peters,18790,72.9
J. D. Hammer,19548,71.7
T.J. Zeuch,19269,71.4
Brian Duensing,4064,70.6
A.J. Minter,18655,70.6
Ryan Weber,10160,68.9
Zac Houston,sa874155,68.7
Mike Dunn,9948,68.5
Yennsy Diaz,20218,67.9
Genesis Cabrera,17490,66.6
Parker Markel,12106,64.6
Cionel Perez,19614,64.0
Felix Pena,13403,63.9
Nestor Cortes,17874,62.8
Austin Gomber,16561,62.5
Alex Faedo,sa829855,62.1
Tom Hackimer,sa872726,62.1
Zac Lowther,sa915645,62.0
Dennis Santana,17878,61.5
Dovydas Neverauskas,11604,61.0
Jeffrey Springs,17677,61.0
Ian Anderson,sa917921,60.5
Kyle Dohy,sa3004861,60.2
Richard Lovelady,19337,60.0
Geoff Hartlieb,19558,59.0
Seth Elledge,sa3004011,59.0
Ruben Alaniz,10819,59.0
Devin Williams,15816,58.0
Austen Williams,16309,57.4
Drew Smith,17755,57.4
Sean Reid-Foley,17034,56.9
Jeremy Walker,19981,56.8
Taylor Hearn,18325,56.5
Cody Carroll,17664,56.4
Jake Newberry,15136,55.8
Bobby Wahl,14832,54.9
Brandon Bielak,sa915815,54.9
Paul Blackburn,14739,54.8
Adrian Morejon,20039,52.9
Michael Baumann,sa829681,52.8
Gabe Speier,17170,52.4
Jonathan Holder,16588,50.1
Sam Selman,13397,49.9
Wes Parsons,14764,49.8
Jesus Tinoco,16300,48.6
JT Chargois,13767,48.3
Alex Vesia,sa3008070,48.3
Taylor Clarke,17611,48.1
Eric Hanhold,18332,47.8
Sam Delaplane,sa3004222,47.3
Francis Martes,17303,47.3
Drew Gagnon,12545,46.7
Phillips Valdez,15605,46.3
Anthony Banda,14706,46.3
Grant Holmes,sa828669,46.3
Spencer Adams,sa828687,45.6
Jose De Leon,15463,45.3
Matthew Festa,19330,45.1
Michael King,19853,45.0
Kent Emanuel,sa549399,44.7
JT Brubaker,sa875176,44.7
Luke Farrell,15101,44.1
Penn Murfee,sa3006775,43.7
Sam Howard,16265,43.7
Jimmy Herget,17556,43.7
Jose Rodriguez,17860,43.1
Chance Adams,18135,42.1
Trey Supak,sa828707,42.0
Wei-Chieh Huang,17508,41.1
Luis Escobar,17345,40.7
Kyle Hart,sa918414,39.0
Bubba Derby,sa875183,38.0
Jackson McClelland,sa659000,37.1
Alec Hansen,sa738344,36.7
Nolan Blackwood,sa874212,34.1
Justin Lawrence,sa875567,33.1
Ben Braymer,sa918477,33.0
Ben Bowden,sa873701,33.0
Josh D. Smith,13629,33.0
Jordan Holloway,sa829245,32.7
Joel Payamps,14332,32.4
Wei-Yin Chen,13071,32.4
Craig Brooks,sa875197,32.0
Angel Perdomo,sa658084,32.0
Nick Margevicius,20395,30.4
Ryan Castellani,sa828689,29.4
Kodi Whitley,sa3004708,29.4
Michael Shawaryn,19495,29.4
Aaron Brooks,12272,27.8
Jake Bray,sa738576,27.5
Heath Fillmyer,17466,27.4
Stephen Nogosek,19545,25.4
Joe Barlow,sa919113,24.0
Kodi Medeiros,sa828664,23.4
Huascar Ynoa,20468,17.7
Alexander Guillen,sa737454,15.7
Tyler Zuber,sa915650,15.7
Josh Sborz,18323,15.7
Thomas Hatch,sa738514,15.7
James Kaprielian,sa658943,15.7
Bobby Poyner,17987,15.7
Eric Yardley,15538,13.7
Blake Taylor,sa737558,12.7
Andrew Vasquez,19482,12.7
Justin Vernia,sa3008626,6.8
Juan Delgadillo,sa509260,6.8
Justin Masterson,2038,6.8
Justin Topa,sa658926,6.8
Josh Zeid,6527,6.8
Juan Minaya,10341,6.8
Jackson Stoeckinger,sa3005031,6.8
Juan Mercedes,sa3002818,6.8
Juan Martinez,sa657740,6.8
Juan Hillman,sa874796,6.8
Josiah Gray,sa3007475,6.8
Justin Miller,8580,6.8
Jackson Stephens,14420,6.8
Joshua Torres,sa659907,6.8
Justin Steele,sa828960,6.8
Justin Nicolino,11754,6.8
Huston Street,8258,6.8
Junichi Tazawa,4079,6.8
Ian Clarkin,sa737534,6.8
Justin De Fratus,4955,6.8
Justin Grimm,11720,6.8
J.C. Cloney,sa3003927,6.8
Jumbo Diaz,3397,6.8
J.D. Busfield,sa872713,6.8
Justin Donatella,sa875616,6.8
Justin Dillon,sa659283,6.8
Junior Rincon,sa597045,6.8
Jack Anderson,sa874072,6.8
J.D. Martin,3685,6.8
J.J. Hoover,9037,6.8
Kade McClure,sa915622,6.8
J.R. Bradley,sa548235,6.8
J.R. Graham,12042,6.8
JC Ramirez,8302,6.8
Jace Vines,sa917985,6.8
Jack Labosky,sa3006809,6.8
Justin Marks,10265,6.8
Ivan Pelaez,sa3004441,6.8
Ian Gardeck,sa598115,6.8
Ian Krol,10066,6.8
Juan Paniagua,sa506892,6.8
Ian Oxnevad,sa875209,6.8
Isaac Anderson,sa738925,6.8
Justin Kamplain,sa599231,6.8
Julian Garcia,sa918182,6.8
Justin Haley,13572,6.8
JJ Santa Cruz,sa3007274,6.8
Ivan Pineyro,sa597101,6.8
Ivan Vieitez,sa875869,6.8
Justin Hancock,12316,6.8
Jackson Kowar,sa3008273,6.8
Jack Wynkoop,sa875060,6.8
J.P. Howell,8245,6.8
Hector Hernandez,sa501640,6.8
Kaleb Fleck,sa526875,6.8
Kutter Crawford,sa3004798,6.8
Giovanni Soto,10330,6.8
Kris Medlen,9417,6.8
Kraig Sitton,sa501975,6.8
Gonzalez Germen,5876,6.8
Konner Wade,sa549985,6.8
Kolton Mahoney,sa829372,6.8
Graham Spraker,sa3004024,6.8
Koji Uehara,9227,6.8
Kohl Stewart,15502,6.8
Grant Borne,sa875234,6.8
Grant Dyer,sa874139,6.8
Grant Sides,sa598757,6.8
Grayson Long,sa659274,6.8
Kit Scheetz,sa873684,6.8
Greg Belton,sa918623,6.8
Greg Harris,sa738173,6.8
Kirk McCarty,sa915824,6.8
Greg Mahle,16877,6.8
Kirby Snead,sa874046,6.8
Greg Ross,sa599717,6.8
Gregory Infante,9119,6.8
Kevin Smith,sa3007710,6.8
Kevin Siegrist,8180,6.8
Kurt Spomer,sa659458,6.8
Kyle Arjona,sa3008502,6.8
Greyfer Eregua,sa659746,6.8
Kyle Crockett,15033,6.8
Gabriel Arias,sa507276,6.8
Kyle Lohse,739,6.8
Kyle Lobstein,9178,6.8
Kyle Lloyd,15378,6.8
Gabriel Garcia,sa504069,6.8
Kyle Leahy,sa3007241,6.8
Gabriel Moya,16348,6.8
Gabriel Valdez,sa828365,6.8
Gabriel Ynoa,12938,6.8
Gage Hinsz,sa829024,6.8
Kyle Kendrick,6230,6.8
Garrett Nuss,sa599500,6.8
Garrett Whitlock,sa3005306,6.8
Gaudencio Aguirre,sa185590,6.8
Gavin Floyd,3886,6.8
Kyle Hunter,sa550211,6.8
Gavin Wallace,sa3004102,6.8
Kyle Friedrichs,sa875229,6.8
Geno Encina,sa875765,6.8
Geoff Broussard,sa658572,6.8
George Kontos,9486,6.8
Kyle Finnegan,sa708446,6.8
Kyle Dowdy,19285,6.8
Kevin Shackelford,11012,6.8
Kevin Quackenbush,12360,6.8
Kameron Loe,4422,6.8
Hector Silvestre,sa599917,6.8
Henderson Alvarez,5669,6.8
Henry Martinez,sa828216,6.8
Hiram Burgos,9412,6.8
Hisashi Iwakuma,13048,6.8
Hoby Milner,13346,6.8
Kelvis Valerio,sa597112,6.8
Holden Capps,sa3004097,6.8
Kelvin Marte,5200,6.8
Horacio Ramirez,110,6.8
Kelly Secrest,sa829156,6.8
Keegan Yuhl,sa829658,6.8
Keegan Thompson,sa918851,6.8
Huascar Brazoban,sa657849,6.8
Keegan Long,sa875972,6.8
Keaton Winn,sa3006968,6.8
Humberto Castellanos,sa917878,6.8
Keaton Steele,sa659420,6.8
Kazuhisa Makita,sa594234,6.8
Humberto Mejia,sa873725,6.8
Hunter Adkins,sa658401,6.8
Kazuhisa Makita,19757,6.8
Hunter Smith,sa918532,6.8
Karch Kowalczyk,sa829792,6.8
Hector Soto,sa3003084,6.8
Kender Villegas,sa546467,6.8
Griffin Glaude,sa876811,6.8
Hector Noesi,3292,6.8
Guillermo Moscoso,5106,6.8
Kevin McGowan,15215,6.8
Gus Varland,sa3007779,6.8
Gustavo Armas,sa833631,6.8
Kevin McCanna,sa658530,6.8
Kevin Lenik,sa919332,6.8
Kevin Jepsen,6475,6.8
Harol Gonzalez,sa828505,6.8
Kevin Hill,sa918587,6.8
Harold Arauz,sa657710,6.8
Harrison Musgrave,16532,6.8
Kevin Herget,sa738986,6.8
Hayden Deal,sa3004680,6.8
Kevin Comer,sa597802,6.8
Heath Holder,sa602623,6.8
Kevin Chapman,11240,6.8
Kevin Canelon,sa597095,6.8
